'Broken',8.82977283000946
'Broken',9.579772841185331
'Broken',9.62977284193039
'Broken',10.37977285310626
'Solid',58.52977357059717
'Solid',58.77977357432246
'Solid',58.87977357581258
'Solid',59.12977357953787
'Broken',106.92977429181337
'Broken',106.97977429255843
'Solid',107.1297742947936
'Broken',107.3797742985189
'Broken',107.42977429926395
'Broken',107.47977430000901
'Solid',107.52977430075407
'Broken',107.57977430149913
'Broken' and 'Solid',107.67977430298924
'Solid',107.77977430447936
'Solid',107.87977430596948
'Broken',107.97977430745959
'Broken',108.07977430894971
'Solid',457.1297795102
'Solid',457.6297795176506
'Solid',457.7797795198858
'Solid',458.27977952733636
'Broken',8.823507070541382
'Broken',9.573507081717253
'Broken',9.62350708246231
'Broken',10.323507092893124
'Broken',10.373507093638182
'Solid',58.473507810384035
'Solid',58.77350781485438
'Solid',58.8735078163445
'Solid',59.12350782006979
'Broken',106.42350852489471
'Solid',106.47350852563977
'Broken',106.87350853160024
'Broken',107.12350853532553
'Solid',107.17350853607059
'Broken',107.2735085375607
'Broken',107.42350853979588
'Solid',107.47350854054093
'Broken' and 'Solid',107.57350854203105
'Broken',107.77350854501128
'Broken',107.97350854799151
'Broken',108.02350854873657
'Solid',108.07350854948163
'Broken',108.12350855022669
'Solid',457.0735137499869
'Solid',457.47351375594735
'Solid',457.6735137589276
'Solid',457.72351375967264
'Solid',457.7735137604177
'Solid',458.1235137656331
